weighted_prices,sales,date,A1,A2,A3,R1,R2,R3,M1,M2,M3,P1,P2,P3,D1
1.8248,11474162,02/11/2013,3.343,3.284,3.463,3.265,3.209,3.382,3.441,3.366,3.584,3.614,3.564,3.708,3.857
1.8248,11474162,02/11/2013,3.343,3.284,3.463,3.265,3.209,3.382,3.441,3.366,3.584,3.614,3.564,3.708,3.857
1.8248,11474162,02/11/2013,3.343,3.284,3.463,3.265,3.209,3.382,3.441,3.366,3.584,3.614,3.564,3.708,3.857
1.8248,11392640,02/11/2013,3.343,3.284,3.463,3.265,3.209,3.382,3.441,3.366,3.584,3.614,3.564,3.708,3.857
1.8248,11474162,02/11/2013,3.343,3.284,3.463,3.265,3.209,3.382,3.441,3.366,3.584,3.614,3.564,3.708,3.857
1.8566,10443180,09/11/2013,3.274,3.21,3.405,3.194,3.133,3.323,3.38,3.303,3.528,3.552,3.498,3.651,3.832
1.8566,10443180,09/11/2013,3.274,3.21,3.405,3.194,3.133,3.323,3.38,3.303,3.528,3.552,3.498,3.651,3.832
1.8566,10443180,09/11/2013,3.274,3.21,3.405,3.194,3.133,3.323,3.38,3.303,3.528,3.552,3.498,3.651,3.832
1.8566,10443180,09/11/2013,3.274,3.21,3.405,3.194,3.133,3.323,3.38,3.303,3.528,3.552,3.498,3.651,3.832
1.8569,10256672,09/11/2013,3.274,3.21,3.405,3.194,3.133,3.323,3.38,3.303,3.528,3.552,3.498,3.651,3.832
1.8766,12259431,16/11/2013,3.298,3.239,3.419,3.219,3.161,3.341,3.401,3.333,3.532,3.573,3.526,3.661,3.822
1.8768,12215295,16/11/2013,3.298,3.239,3.419,3.219,3.161,3.341,3.401,3.333,3.532,3.573,3.526,3.661,3.822
1.8766,12259431,16/11/2013,3.298,3.239,3.419,3.219,3.161,3.341,3.401,3.333,3.532,3.573,3.526,3.661,3.822
1.8766,12259431,16/11/2013,3.298,3.239,3.419,3.219,3.161,3.341,3.401,3.333,3.532,3.573,3.526,3.661,3.822
1.8766,12259431,16/11/2013,3.298,3.239,3.419,3.219,3.161,3.341,3.401,3.333,3.532,3.573,3.526,3.661,3.822
1.8698,11372539,23/11/2013,3.372,3.32,3.478,3.293,3.241,3.401,3.47,3.413,3.581,3.649,3.611,3.719,3.844
1.8698,11372539,23/11/2013,3.372,3.32,3.478,3.293,3.241,3.401,3.47,3.413,3.581,3.649,3.611,3.719,3.844
1.8698,11372539,23/11/2013,3.372,3.32,3.478,3.293,3.241,3.401,3.47,3.413,3.581,3.649,3.611,3.719,3.844
1.8698,11372539,23/11/2013,3.372,3.32,3.478,3.293,3.241,3.401,3.47,3.413,3.581,3.649,3.611,3.719,3.844
1.8698,11372539,23/11/2013,3.372,3.32,3.478,3.293,3.241,3.401,3.47,3.413,3.581,3.649,3.611,3.719,3.844
1.8456,8335703,30/11/2013,3.353,3.29,3.482,3.272,3.209,3.403,3.457,3.387,3.592,3.635,3.585,3.729,3.883
1.8456,8335703,30/11/2013,3.353,3.29,3.482,3.272,3.209,3.403,3.457,3.387,3.592,3.635,3.585,3.729,3.883
1.8456,8335703,30/11/2013,3.353,3.29,3.482,3.272,3.209,3.403,3.457,3.387,3.592,3.635,3.585,3.729,3.883
1.8456,8335703,30/11/2013,3.353,3.29,3.482,3.272,3.209,3.403,3.457,3.387,3.592,3.635,3.585,3.729,3.883
1.9197,12890602,01/12/2013,3.353,3.29,3.482,3.272,3.209,3.403,3.457,3.387,3.592,3.635,3.585,3.729,3.883
1.8419,12017095,07/12/2013,3.35,3.287,3.478,3.269,3.208,3.397,3.453,3.381,3.591,3.632,3.579,3.73,3.879
1.8419,12017095,07/12/2013,3.35,3.287,3.478,3.269,3.208,3.397,3.453,3.381,3.591,3.632,3.579,3.73,3.879
1.843,11851657,07/12/2013,3.35,3.287,3.478,3.269,3.208,3.397,3.453,3.381,3.591,3.632,3.579,3.73,3.879
1.8641,12153287,08/12/2013,3.35,3.287,3.478,3.269,3.208,3.397,3.453,3.381,3.591,3.632,3.579,3.73,3.879
1.8641,12153287,08/12/2013,3.35,3.287,3.478,3.269,3.208,3.397,3.453,3.381,3.591,3.632,3.579,3.73,3.879
1.8699,10314002,14/12/2013,3.321,3.245,3.475,3.239,3.165,3.395,3.423,3.339,3.585,3.605,3.541,3.725,3.871
1.8728,9517738,14/12/2013,3.321,3.245,3.475,3.239,3.165,3.395,3.423,3.339,3.585,3.605,3.541,3.725,3.871
1.8141,10876368,15/12/2013,3.321,3.245,3.475,3.239,3.165,3.395,3.423,3.339,3.585,3.605,3.541,3.725,3.871
1.8141,10876368,15/12/2013,3.321,3.245,3.475,3.239,3.165,3.395,3.423,3.339,3.585,3.605,3.541,3.725,3.871
1.8141,10876368,15/12/2013,3.321,3.245,3.475,3.239,3.165,3.395,3.423,3.339,3.585,3.605,3.541,3.725,3.871
1.8888,10108383,21/12/2013,3.351,3.277,3.502,3.271,3.198,3.422,3.451,3.368,3.613,3.632,3.567,3.751,3.873
1.7833,10734756,22/12/2013,3.351,3.277,3.502,3.271,3.198,3.422,3.451,3.368,3.613,3.632,3.567,3.751,3.873
1.7833,10734756,22/12/2013,3.351,3.277,3.502,3.271,3.198,3.422,3.451,3.368,3.613,3.632,3.567,3.751,3.873
1.7833,10734756,22/12/2013,3.351,3.277,3.502,3.271,3.198,3.422,3.451,3.368,3.613,3.632,3.567,3.751,3.873
1.7833,10734756,22/12/2013,3.351,3.277,3.502,3.271,3.198,3.422,3.451,3.368,3.613,3.632,3.567,3.751,3.873
1.7649,10194748,29/12/2013,3.409,3.34,3.548,3.331,3.264,3.471,3.503,3.425,3.654,3.682,3.625,3.789,3.903
1.7649,10194748,29/12/2013,3.409,3.34,3.548,3.331,3.264,3.471,3.503,3.425,3.654,3.682,3.625,3.789,3.903
1.7648,10190185,29/12/2013,3.409,3.34,3.548,3.331,3.264,3.471,3.503,3.425,3.654,3.682,3.625,3.789,3.903
1.7649,10194748,29/12/2013,3.409,3.34,3.548,3.331,3.264,3.471,3.503,3.425,3.654,3.682,3.625,3.789,3.903
1.7649,10194748,29/12/2013,3.409,3.34,3.548,3.331,3.264,3.471,3.503,3.425,3.654,3.682,3.625,3.789,3.903
1.9579,8350632,04/01/2014,3.411,3.34,3.557,3.332,3.261,3.48,3.513,3.434,3.665,3.69,3.633,3.796,3.91
1.9545,10697432,04/01/2014,3.411,3.34,3.557,3.332,3.261,3.48,3.513,3.434,3.665,3.69,3.633,3.796,3.91
1.9545,10697432,04/01/2014,3.411,3.34,3.557,3.332,3.261,3.48,3.513,3.434,3.665,3.69,3.633,3.796,3.91
1.9545,10697432,04/01/2014,3.411,3.34,3.557,3.332,3.261,3.48,3.513,3.434,3.665,3.69,3.633,3.796,3.91
1.9545,10697432,04/01/2014,3.411,3.34,3.557,3.332,3.261,3.48,3.513,3.434,3.665,3.69,3.633,3.796,3.91
2.0046,10436567,11/01/2014,3.406,3.345,3.53,3.327,3.267,3.452,3.505,3.435,3.641,3.683,3.636,3.771,3.886
2.005,9581162,11/01/2014,3.406,3.345,3.53,3.327,3.267,3.452,3.505,3.435,3.641,3.683,3.636,3.771,3.886
2.0046,10436567,11/01/2014,3.406,3.345,3.53,3.327,3.267,3.452,3.505,3.435,3.641,3.683,3.636,3.771,3.886
2.0046,10436567,11/01/2014,3.406,3.345,3.53,3.327,3.267,3.452,3.505,3.435,3.641,3.683,3.636,3.771,3.886
2.0046,10436567,11/01/2014,3.406,3.345,3.53,3.327,3.267,3.452,3.505,3.435,3.641,3.683,3.636,3.771,3.886
2.069,10181065,18/01/2014,3.376,3.319,3.494,3.296,3.24,3.414,3.477,3.41,3.607,3.657,3.611,3.741,3.873
2.069,10181065,18/01/2014,3.376,3.319,3.494,3.296,3.24,3.414,3.477,3.41,3.607,3.657,3.611,3.741,3.873
2.069,10181065,18/01/2014,3.376,3.319,3.494,3.296,3.24,3.414,3.477,3.41,3.607,3.657,3.611,3.741,3.873
2.0722,9782801,18/01/2014,3.376,3.319,3.494,3.296,3.24,3.414,3.477,3.41,3.607,3.657,3.611,3.741,3.873
2.069,10181065,18/01/2014,3.376,3.319,3.494,3.296,3.24,3.414,3.477,3.41,3.607,3.657,3.611,3.741,3.873
2.1382,9068969,25/01/2014,3.375,3.32,3.486,3.295,3.241,3.407,3.474,3.41,3.598,3.654,3.612,3.731,3.904
2.1364,9712789,25/01/2014,3.375,3.32,3.486,3.295,3.241,3.407,3.474,3.41,3.598,3.654,3.612,3.731,3.904
2.1366,9629166,25/01/2014,3.375,3.32,3.486,3.295,3.241,3.407,3.474,3.41,3.598,3.654,3.612,3.731,3.904
2.1364,9712789,25/01/2014,3.375,3.32,3.486,3.295,3.241,3.407,3.474,3.41,3.598,3.654,3.612,3.731,3.904
2.1364,9712789,25/01/2014,3.375,3.32,3.486,3.295,3.241,3.407,3.474,3.41,3.598,3.654,3.612,3.731,3.904
2.227,9628023,01/02/2014,3.372,3.322,3.475,3.292,3.243,3.395,3.475,3.415,3.59,3.651,3.612,3.723,3.951
2.227,9628055,01/02/2014,3.372,3.322,3.475,3.292,3.243,3.395,3.475,3.415,3.59,3.651,3.612,3.723,3.951
2.227,9628023,01/02/2014,3.372,3.322,3.475,3.292,3.243,3.395,3.475,3.415,3.59,3.651,3.612,3.723,3.951
2.227,9628055,01/02/2014,3.372,3.322,3.475,3.292,3.243,3.395,3.475,3.415,3.59,3.651,3.612,3.723,3.951
2.2271,9594604,01/02/2014,3.372,3.322,3.475,3.292,3.243,3.395,3.475,3.415,3.59,3.651,3.612,3.723,3.951
2.2781,9274891,08/02/2014,3.388,3.335,3.496,3.309,3.257,3.417,3.487,3.423,3.61,3.664,3.623,3.739,3.977
2.2777,9825789,08/02/2014,3.388,3.335,3.496,3.309,3.257,3.417,3.487,3.423,3.61,3.664,3.623,3.739,3.977
2.2779,9825789,08/02/2014,3.388,3.335,3.496,3.309,3.257,3.417,3.487,3.423,3.61,3.664,3.623,3.739,3.977
2.2779,9825789,08/02/2014,3.388,3.335,3.496,3.309,3.257,3.417,3.487,3.423,3.61,3.664,3.623,3.739,3.977
2.2779,9825789,08/02/2014,3.388,3.335,3.496,3.309,3.257,3.417,3.487,3.423,3.61,3.664,3.623,3.739,3.977
2.3218,9090078,15/02/2014,3.457,3.402,3.569,3.38,3.326,3.492,3.555,3.491,3.678,3.728,3.686,3.806,3.989
2.3218,9090078,15/02/2014,3.457,3.402,3.569,3.38,3.326,3.492,3.555,3.491,3.678,3.728,3.686,3.806,3.989
2.3218,9090078,15/02/2014,3.457,3.402,3.569,3.38,3.326,3.492,3.555,3.491,3.678,3.728,3.686,3.806,3.989
2.3216,9006366,15/02/2014,3.457,3.402,3.569,3.38,3.326,3.492,3.555,3.491,3.678,3.728,3.686,3.806,3.989
2.3218,9090078,15/02/2014,3.457,3.402,3.569,3.38,3.326,3.492,3.555,3.491,3.678,3.728,3.686,3.806,3.989
2.2552,10736698,22/02/2014,3.52,3.469,3.624,3.444,3.394,3.55,3.615,3.555,3.73,3.783,3.747,3.85,4.017
2.2553,10797249,22/02/2014,3.52,3.469,3.624,3.444,3.394,3.55,3.615,3.555,3.73,3.783,3.747,3.85,4.017
2.2552,10797249,22/02/2014,3.52,3.469,3.624,3.444,3.394,3.55,3.615,3.555,3.73,3.783,3.747,3.85,4.017
2.2553,10797249,22/02/2014,3.52,3.469,3.624,3.444,3.394,3.55,3.615,3.555,3.73,3.783,3.747,3.85,4.017
2.2553,10797249,22/02/2014,3.52,3.469,3.624,3.444,3.394,3.55,3.615,3.555,3.73,3.783,3.747,3.85,4.017
2.2303,9521750,01/03/2014,3.553,3.494,3.673,3.479,3.421,3.601,3.648,3.58,3.779,3.812,3.768,3.893,4.016
2.2303,9627733,01/03/2014,3.553,3.494,3.673,3.479,3.421,3.601,3.648,3.58,3.779,3.812,3.768,3.893,4.016
2.2303,9627733,01/03/2014,3.553,3.494,3.673,3.479,3.421,3.601,3.648,3.58,3.779,3.812,3.768,3.893,4.016
2.2303,9627733,01/03/2014,3.553,3.494,3.673,3.479,3.421,3.601,3.648,3.58,3.779,3.812,3.768,3.893,4.016
2.2303,9627733,01/03/2014,3.553,3.494,3.673,3.479,3.421,3.601,3.648,3.58,3.779,3.812,3.768,3.893,4.016
2.1872,12575597,08/03/2014,3.584,3.523,3.707,3.512,3.452,3.637,3.674,3.605,3.81,3.835,3.788,3.923,4.021
2.1872,12580817,08/03/2014,3.584,3.523,3.707,3.512,3.452,3.637,3.674,3.605,3.81,3.835,3.788,3.923,4.021
2.1872,12575597,08/03/2014,3.584,3.523,3.707,3.512,3.452,3.637,3.674,3.605,3.81,3.835,3.788,3.923,4.021
2.1878,12535181,08/03/2014,3.584,3.523,3.707,3.512,3.452,3.637,3.674,3.605,3.81,3.835,3.788,3.923,4.021
2.187,12575597,08/03/2014,3.584,3.523,3.707,3.512,3.452,3.637,3.674,3.605,3.81,3.835,3.788,3.923,4.021
2.2043,10783558,15/03/2014,3.619,3.56,3.74,3.547,3.489,3.669,3.71,3.638,3.848,3.871,3.825,3.956,4.003
2.2044,11084737,15/03/2014,3.619,3.56,3.74,3.547,3.489,3.669,3.71,3.638,3.848,3.871,3.825,3.956,4.003
2.2043,10783558,15/03/2014,3.619,3.56,3.74,3.547,3.489,3.669,3.71,3.638,3.848,3.871,3.825,3.956,4.003
2.2043,10783558,15/03/2014,3.619,3.56,3.74,3.547,3.489,3.669,3.71,3.638,3.848,3.871,3.825,3.956,4.003
2.2043,10783558,15/03/2014,3.619,3.56,3.74,3.547,3.489,3.669,3.71,3.638,3.848,3.871,3.825,3.956,4.003
2.2644,11406725,22/03/2014,3.622,3.559,3.751,3.549,3.487,3.68,3.716,3.642,3.859,3.876,3.828,3.965,3.988
2.2645,11406725,22/03/2014,3.622,3.559,3.751,3.549,3.487,3.68,3.716,3.642,3.859,3.876,3.828,3.965,3.988
2.2644,11406725,22/03/2014,3.622,3.559,3.751,3.549,3.487,3.68,3.716,3.642,3.859,3.876,3.828,3.965,3.988
2.2645,11406725,22/03/2014,3.622,3.559,3.751,3.549,3.487,3.68,3.716,3.642,3.859,3.876,3.828,3.965,3.988
2.265,11278523,22/03/2014,3.622,3.559,3.751,3.549,3.487,3.68,3.716,3.642,3.859,3.876,3.828,3.965,3.988
2.3443,11890081,29/03/2014,3.651,3.592,3.771,3.579,3.521,3.701,3.743,3.673,3.879,3.904,3.86,3.984,3.975
2.345,11843202,29/03/2014,3.651,3.592,3.771,3.579,3.521,3.701,3.743,3.673,3.879,3.904,3.86,3.984,3.975
2.3443,11890081,29/03/2014,3.651,3.592,3.771,3.579,3.521,3.701,3.743,3.673,3.879,3.904,3.86,3.984,3.975
2.3443,11890324,29/03/2014,3.651,3.592,3.771,3.579,3.521,3.701,3.743,3.673,3.879,3.904,3.86,3.984,3.975
2.345,11843202,29/03/2014,3.651,3.592,3.771,3.579,3.521,3.701,3.743,3.673,3.879,3.904,3.86,3.984,3.975
2.3983,10457391,05/04/2014,3.67,3.607,3.798,3.596,3.533,3.728,3.769,3.697,3.907,3.928,3.884,4.009,3.959
2.399,10636462,05/04/2014,3.67,3.607,3.798,3.596,3.533,3.728,3.769,3.697,3.907,3.928,3.884,4.009,3.959
2.399,10636462,05/04/2014,3.67,3.607,3.798,3.596,3.533,3.728,3.769,3.697,3.907,3.928,3.884,4.009,3.959
2.399,10636462,05/04/2014,3.67,3.607,3.798,3.596,3.533,3.728,3.769,3.697,3.907,3.928,3.884,4.009,3.959
2.399,10636462,05/04/2014,3.67,3.607,3.798,3.596,3.533,3.728,3.769,3.697,3.907,3.928,3.884,4.009,3.959
2.4149,12395453,12/04/2014,3.725,3.655,3.867,3.651,3.581,3.798,3.823,3.743,3.978,3.976,3.927,4.068,3.952
2.4156,12813039,12/04/2014,3.725,3.655,3.867,3.651,3.581,3.798,3.823,3.743,3.978,3.976,3.927,4.068,3.952
2.4212,12813039,12/04/2014,3.725,3.655,3.867,3.651,3.581,3.798,3.823,3.743,3.978,3.976,3.927,4.068,3.952
2.4156,12813039,12/04/2014,3.725,3.655,3.867,3.651,3.581,3.798,3.823,3.743,3.978,3.976,3.927,4.068,3.952
2.4212,12813039,12/04/2014,3.725,3.655,3.867,3.651,3.581,3.798,3.823,3.743,3.978,3.976,3.927,4.068,3.952
2.3618,13255546,19/04/2014,3.758,3.687,3.901,3.683,3.612,3.832,3.857,3.779,4.01,4.014,3.966,4.104,3.971
2.3619,13262737,19/04/2014,3.758,3.687,3.901,3.683,3.612,3.832,3.857,3.779,4.01,4.014,3.966,4.104,3.971
2.3615,13262738,19/04/2014,3.758,3.687,3.901,3.683,3.612,3.832,3.857,3.779,4.01,4.014,3.966,4.104,3.971
2.3605,13060988,19/04/2014,3.758,3.687,3.901,3.683,3.612,3.832,3.857,3.779,4.01,4.014,3.966,4.104,3.971
2.3618,13255546,19/04/2014,3.758,3.687,3.901,3.683,3.612,3.832,3.857,3.779,4.01,4.014,3.966,4.104,3.971
2.2919,12168231,26/04/2014,3.788,3.71,3.947,3.713,3.635,3.879,3.888,3.802,4.055,4.047,3.991,4.152,3.975
2.2908,11907666,26/04/2014,3.788,3.71,3.947,3.713,3.635,3.879,3.888,3.802,4.055,4.047,3.991,4.152,3.975
2.2918,12229321,26/04/2014,3.788,3.71,3.947,3.713,3.635,3.879,3.888,3.802,4.055,4.047,3.991,4.152,3.975
2.2918,12229321,26/04/2014,3.788,3.71,3.947,3.713,3.635,3.879,3.888,3.802,4.055,4.047,3.991,4.152,3.975
2.2918,12189230,26/04/2014,3.788,3.71,3.947,3.713,3.635,3.879,3.888,3.802,4.055,4.047,3.991,4.152,3.975
2.246,11318467,03/05/2014,3.761,3.683,3.92,3.684,3.606,3.849,3.864,3.777,4.033,4.027,3.971,4.13,3.964
2.246,11318467,03/05/2014,3.761,3.683,3.92,3.684,3.606,3.849,3.864,3.777,4.033,4.027,3.971,4.13,3.964
2.2463,11138423,03/05/2014,3.761,3.683,3.92,3.684,3.606,3.849,3.864,3.777,4.033,4.027,3.971,4.13,3.964
2.246,11318423,03/05/2014,3.761,3.683,3.92,3.684,3.606,3.849,3.864,3.777,4.033,4.027,3.971,4.13,3.964
2.246,11318467,03/05/2014,3.761,3.683,3.92,3.684,3.606,3.849,3.864,3.777,4.033,4.027,3.971,4.13,3.964
2.2125,12368048,10/05/2014,3.746,3.675,3.89,3.668,3.597,3.817,3.85,3.771,4.003,4.015,3.966,4.107,3.948
2.2125,12368048,10/05/2014,3.746,3.675,3.89,3.668,3.597,3.817,3.85,3.771,4.003,4.015,3.966,4.107,3.948
2.2125,12368048,10/05/2014,3.746,3.675,3.89,3.668,3.597,3.817,3.85,3.771,4.003,4.015,3.966,4.107,3.948
2.2125,12368048,10/05/2014,3.746,3.675,3.89,3.668,3.597,3.817,3.85,3.771,4.003,4.015,3.966,4.107,3.948
2.2125,12368048,10/05/2014,3.746,3.675,3.89,3.668,3.597,3.817,3.85,3.771,4.003,4.015,3.966,4.107,3.948
2.1603,13196519,17/05/2014,3.743,3.671,3.889,3.665,3.593,3.816,3.844,3.763,4.002,4.011,3.96,4.106,3.934
2.1603,13196519,17/05/2014,3.743,3.671,3.889,3.665,3.593,3.816,3.844,3.763,4.002,4.011,3.96,4.106,3.934
2.1603,13196519,17/05/2014,3.743,3.671,3.889,3.665,3.593,3.816,3.844,3.763,4.002,4.011,3.96,4.106,3.934
2.1603,13196519,17/05/2014,3.743,3.671,3.889,3.665,3.593,3.816,3.844,3.763,4.002,4.011,3.96,4.106,3.934
2.1602,13154318,17/05/2014,3.743,3.671,3.889,3.665,3.593,3.816,3.844,3.763,4.002,4.011,3.96,4.106,3.934
2.1128,13015421,24/05/2014,3.75,3.683,3.887,3.674,3.607,3.815,3.85,3.773,3.998,4.014,3.966,4.102,3.925
2.1128,13015421,24/05/2014,3.75,3.683,3.887,3.674,3.607,3.815,3.85,3.773,3.998,4.014,3.966,4.102,3.925
2.1128,13015421,24/05/2014,3.75,3.683,3.887,3.674,3.607,3.815,3.85,3.773,3.998,4.014,3.966,4.102,3.925
2.1128,13015421,24/05/2014,3.75,3.683,3.887,3.674,3.607,3.815,3.85,3.773,3.998,4.014,3.966,4.102,3.925
2.1128,13015421,24/05/2014,3.75,3.683,3.887,3.674,3.607,3.815,3.85,3.773,3.998,4.014,3.966,4.102,3.925
2.0516,12918497,31/05/2014,3.765,3.699,3.9,3.69,3.624,3.83,3.862,3.786,4.009,4.024,3.977,4.113,3.918
2.0516,12918497,31/05/2014,3.765,3.699,3.9,3.69,3.624,3.83,3.862,3.786,4.009,4.024,3.977,4.113,3.918
2.0516,12918497,31/05/2014,3.765,3.699,3.9,3.69,3.624,3.83,3.862,3.786,4.009,4.024,3.977,4.113,3.918
2.0516,12960967,31/05/2014,3.765,3.699,3.9,3.69,3.624,3.83,3.862,3.786,4.009,4.024,3.977,4.113,3.918
2.0516,12918497,31/05/2014,3.765,3.699,3.9,3.69,3.624,3.83,3.862,3.786,4.009,4.024,3.977,4.113,3.918
2.0234,12605756,07/06/2014,3.749,3.683,3.882,3.674,3.61,3.811,3.844,3.768,3.992,4.008,3.959,4.098,3.892
2.0233,12605756,07/06/2014,3.749,3.683,3.882,3.674,3.61,3.811,3.844,3.768,3.992,4.008,3.959,4.098,3.892
2.0234,12605756,07/06/2014,3.749,3.683,3.882,3.674,3.61,3.811,3.844,3.768,3.992,4.008,3.959,4.098,3.892
2.0234,12605756,07/06/2014,3.749,3.683,3.882,3.674,3.61,3.811,3.844,3.768,3.992,4.008,3.959,4.098,3.892
2.0234,12605756,07/06/2014,3.749,3.683,3.882,3.674,3.61,3.811,3.844,3.768,3.992,4.008,3.959,4.098,3.892
2.0153,14322929,14/06/2014,3.76,3.694,3.894,3.686,3.621,3.824,3.853,3.777,4.0,4.016,3.966,4.109,3.882
2.0153,14328194,14/06/2014,3.76,3.694,3.894,3.686,3.621,3.824,3.853,3.777,4.0,4.016,3.966,4.109,3.882
2.0153,14322929,14/06/2014,3.76,3.694,3.894,3.686,3.621,3.824,3.853,3.777,4.0,4.016,3.966,4.109,3.882
2.0153,14322929,14/06/2014,3.76,3.694,3.894,3.686,3.621,3.824,3.853,3.777,4.0,4.016,3.966,4.109,3.882
2.0172,13179440,14/06/2014,3.76,3.694,3.894,3.686,3.621,3.824,3.853,3.777,4.0,4.016,3.966,4.109,3.882
2.0317,13235801,21/06/2014,3.778,3.713,3.911,3.704,3.639,3.84,3.873,3.8,4.016,4.036,3.988,4.126,3.919
2.032,13212372,21/06/2014,3.778,3.713,3.911,3.704,3.639,3.84,3.873,3.8,4.016,4.036,3.988,4.126,3.919
2.0312,13193820,21/06/2014,3.778,3.713,3.911,3.704,3.639,3.84,3.873,3.8,4.016,4.036,3.988,4.126,3.919
2.0317,13235801,21/06/2014,3.778,3.713,3.911,3.704,3.639,3.84,3.873,3.8,4.016,4.036,3.988,4.126,3.919
2.0312,13193820,21/06/2014,3.778,3.713,3.911,3.704,3.639,3.84,3.873,3.8,4.016,4.036,3.988,4.126,3.919
2.0392,10539035,28/06/2014,3.778,3.708,3.921,3.704,3.635,3.85,3.872,3.793,4.024,4.036,3.981,4.137,3.92
2.0388,10232947,28/06/2014,3.778,3.708,3.921,3.704,3.635,3.85,3.872,3.793,4.024,4.036,3.981,4.137,3.92
2.0387,10379607,28/06/2014,3.778,3.708,3.921,3.704,3.635,3.85,3.872,3.793,4.024,4.036,3.981,4.137,3.92
2.0387,10379607,28/06/2014,3.778,3.708,3.921,3.704,3.635,3.85,3.872,3.793,4.024,4.036,3.981,4.137,3.92
2.0391,10539035,28/06/2014,3.778,3.708,3.921,3.704,3.635,3.85,3.872,3.793,4.024,4.036,3.981,4.137,3.92
2.0402,10338576,05/07/2014,3.753,3.68,3.903,3.678,3.605,3.831,3.849,3.766,4.01,4.015,3.957,4.123,3.913
2.0412,9849296,05/07/2014,3.753,3.68,3.903,3.678,3.605,3.831,3.849,3.766,4.01,4.015,3.957,4.123,3.913
2.0401,10338575,05/07/2014,3.753,3.68,3.903,3.678,3.605,3.831,3.849,3.766,4.01,4.015,3.957,4.123,3.913
2.0402,10338576,05/07/2014,3.753,3.68,3.903,3.678,3.605,3.831,3.849,3.766,4.01,4.015,3.957,4.123,3.913
2.0401,10338575,05/07/2014,3.753,3.68,3.903,3.678,3.605,3.831,3.849,3.766,4.01,4.015,3.957,4.123,3.913
2.0313,13492990,12/07/2014,3.712,3.635,3.868,3.635,3.56,3.793,3.811,3.725,3.979,3.978,3.915,4.094,3.894
2.0313,13492990,12/07/2014,3.712,3.635,3.868,3.635,3.56,3.793,3.811,3.725,3.979,3.978,3.915,4.094,3.894
2.0313,13492990,12/07/2014,3.712,3.635,3.868,3.635,3.56,3.793,3.811,3.725,3.979,3.978,3.915,4.094,3.894
2.0313,13492990,12/07/2014,3.712,3.635,3.868,3.635,3.56,3.793,3.811,3.725,3.979,3.978,3.915,4.094,3.894
2.0315,13322925,12/07/2014,3.712,3.635,3.868,3.635,3.56,3.793,3.811,3.725,3.979,3.978,3.915,4.094,3.894
2.0095,12123412,19/07/2014,3.671,3.599,3.816,3.593,3.523,3.741,3.773,3.692,3.93,3.938,3.881,4.045,3.869
2.0095,12123412,19/07/2014,3.671,3.599,3.816,3.593,3.523,3.741,3.773,3.692,3.93,3.938,3.881,4.045,3.869
2.0095,12123412,19/07/2014,3.671,3.599,3.816,3.593,3.523,3.741,3.773,3.692,3.93,3.938,3.881,4.045,3.869
2.0096,11957702,19/07/2014,3.671,3.599,3.816,3.593,3.523,3.741,3.773,3.692,3.93,3.938,3.881,4.045,3.869
2.0095,12124289,19/07/2014,3.671,3.599,3.816,3.593,3.523,3.741,3.773,3.692,3.93,3.938,3.881,4.045,3.869
2.0083,11595067,26/07/2014,3.617,3.544,3.766,3.539,3.468,3.687,3.723,3.639,3.886,3.888,3.825,4.005,3.858
2.0082,11722358,26/07/2014,3.617,3.544,3.766,3.539,3.468,3.687,3.723,3.639,3.886,3.888,3.825,4.005,3.858
2.0082,11722358,26/07/2014,3.617,3.544,3.766,3.539,3.468,3.687,3.723,3.639,3.886,3.888,3.825,4.005,3.858
2.0082,11722358,26/07/2014,3.617,3.544,3.766,3.539,3.468,3.687,3.723,3.639,3.886,3.888,3.825,4.005,3.858
2.0082,11722358,26/07/2014,3.617,3.544,3.766,3.539,3.468,3.687,3.723,3.639,3.886,3.888,3.825,4.005,3.858
2.0109,10990940,02/08/2014,3.595,3.526,3.734,3.515,3.449,3.655,3.701,3.622,3.854,3.866,3.81,3.971,3.853
2.0107,11289784,02/08/2014,3.595,3.526,3.734,3.515,3.449,3.655,3.701,3.622,3.854,3.866,3.81,3.971,3.853
2.0108,11335282,02/08/2014,3.595,3.526,3.734,3.515,3.449,3.655,3.701,3.622,3.854,3.866,3.81,3.971,3.853
2.0107,11289784,02/08/2014,3.595,3.526,3.734,3.515,3.449,3.655,3.701,3.622,3.854,3.866,3.81,3.971,3.853
2.0108,11335282,02/08/2014,3.595,3.526,3.734,3.515,3.449,3.655,3.701,3.622,3.854,3.866,3.81,3.971,3.853
